"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Michigan"	"26"	"Female"	"F"	"45-54 years"	"45-54"	"Oct., 2017"	"2017/10"	181	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"45-54 years"	"45-54"	"Nov., 2017"	"2017/11"	179	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"45-54 years"	"45-54"	"Dec., 2017"	"2017/12"	178	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Jan., 2017"	"2017/01"	487	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Feb., 2017"	"2017/02"	409	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Mar., 2017"	"2017/03"	474	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Apr., 2017"	"2017/04"	430	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"May, 2017"	"2017/05"	414	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Jun., 2017"	"2017/06"	439	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Jul., 2017"	"2017/07"	439	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Aug., 2017"	"2017/08"	391	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Sep., 2017"	"2017/09"	413	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Oct., 2017"	"2017/10"	448	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Nov., 2017"	"2017/11"	407	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"55-64 years"	"55-64"	"Dec., 2017"	"2017/12"	450	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Jan., 2017"	"2017/01"	776	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Feb., 2017"	"2017/02"	666	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Mar., 2017"	"2017/03"	745	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Apr., 2017"	"2017/04"	688	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"May, 2017"	"2017/05"	655	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Jun., 2017"	"2017/06"	588	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Jul., 2017"	"2017/07"	597	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Aug., 2017"	"2017/08"	628	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Sep., 2017"	"2017/09"	602	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Oct., 2017"	"2017/10"	671	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Nov., 2017"	"2017/11"	664	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"65-74 years"	"65-74"	"Dec., 2017"	"2017/12"	753	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Jan., 2017"	"2017/01"	981	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Feb., 2017"	"2017/02"	918	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Mar., 2017"	"2017/03"	1010	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Apr., 2017"	"2017/04"	919	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"May, 2017"	"2017/05"	945	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Jun., 2017"	"2017/06"	834	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Jul., 2017"	"2017/07"	867	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Aug., 2017"	"2017/08"	888	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Sep., 2017"	"2017/09"	833	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Oct., 2017"	"2017/10"	884	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Nov., 2017"	"2017/11"	907	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"75-84 years"	"75-84"	"Dec., 2017"	"2017/12"	989	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Jan., 2017"	"2017/01"	1845	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Feb., 2017"	"2017/02"	1695	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Mar., 2017"	"2017/03"	1931	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Apr., 2017"	"2017/04"	1724	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"May, 2017"	"2017/05"	1546	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Jun., 2017"	"2017/06"	1402	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Jul., 2017"	"2017/07"	1433	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Aug., 2017"	"2017/08"	1501	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Sep., 2017"	"2017/09"	1417	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Oct., 2017"	"2017/10"	1571	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Nov., 2017"	"2017/11"	1587	Not Applicable	Not Applicable
	"Michigan"	"26"	"Female"	"F"	"85+ years"	"85+"	"Dec., 2017"	"2017/12"	1810	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Jan., 2017"	"2017/01"	47	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Feb., 2017"	"2017/02"	27	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Mar., 2017"	"2017/03"	37	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Apr., 2017"	"2017/04"	36	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"May, 2017"	"2017/05"	29	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Jun., 2017"	"2017/06"	32	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Jul., 2017"	"2017/07"	38	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Aug., 2017"	"2017/08"	46	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Sep., 2017"	"2017/09"	35	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Oct., 2017"	"2017/10"	34	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Nov., 2017"	"2017/11"	37	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"< 1 year"	"1"	"Dec., 2017"	"2017/12"	24	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"1-4 years"	"1-4"	"Jun., 2017"	"2017/06"	14	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"5-14 years"	"5-14"	"Mar., 2017"	"2017/03"	11	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"5-14 years"	"5-14"	"Jun., 2017"	"2017/06"	10	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"5-14 years"	"5-14"	"Jul., 2017"	"2017/07"	13	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Jan., 2017"	"2017/01"	68	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Feb., 2017"	"2017/02"	48	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Mar., 2017"	"2017/03"	60	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Apr., 2017"	"2017/04"	63	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"May, 2017"	"2017/05"	55	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Jun., 2017"	"2017/06"	67	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Jul., 2017"	"2017/07"	54	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Aug., 2017"	"2017/08"	67	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Sep., 2017"	"2017/09"	73	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Oct., 2017"	"2017/10"	65	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Nov., 2017"	"2017/11"	59	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"15-24 years"	"15-24"	"Dec., 2017"	"2017/12"	53	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Jan., 2017"	"2017/01"	137	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Feb., 2017"	"2017/02"	94	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Mar., 2017"	"2017/03"	118	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Apr., 2017"	"2017/04"	111	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"May, 2017"	"2017/05"	107	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Jun., 2017"	"2017/06"	110	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Jul., 2017"	"2017/07"	122	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Aug., 2017"	"2017/08"	132	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Sep., 2017"	"2017/09"	134	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Oct., 2017"	"2017/10"	128	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Nov., 2017"	"2017/11"	127	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"25-34 years"	"25-34"	"Dec., 2017"	"2017/12"	99	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Jan., 2017"	"2017/01"	150	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Feb., 2017"	"2017/02"	102	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Mar., 2017"	"2017/03"	131	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Apr., 2017"	"2017/04"	131	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"May, 2017"	"2017/05"	135	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Jun., 2017"	"2017/06"	121	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Jul., 2017"	"2017/07"	138	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Aug., 2017"	"2017/08"	135	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Sep., 2017"	"2017/09"	114	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Oct., 2017"	"2017/10"	142	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Nov., 2017"	"2017/11"	130	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"35-44 years"	"35-44"	"Dec., 2017"	"2017/12"	148	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Jan., 2017"	"2017/01"	317	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Feb., 2017"	"2017/02"	292	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Mar., 2017"	"2017/03"	317	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Apr., 2017"	"2017/04"	296	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"May, 2017"	"2017/05"	321	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Jun., 2017"	"2017/06"	286	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Jul., 2017"	"2017/07"	290	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Aug., 2017"	"2017/08"	275	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Sep., 2017"	"2017/09"	271	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Oct., 2017"	"2017/10"	254	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Nov., 2017"	"2017/11"	261	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"45-54 years"	"45-54"	"Dec., 2017"	"2017/12"	313	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Jan., 2017"	"2017/01"	740	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Feb., 2017"	"2017/02"	703	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Mar., 2017"	"2017/03"	723	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Apr., 2017"	"2017/04"	657	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"May, 2017"	"2017/05"	622	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Jun., 2017"	"2017/06"	588	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Jul., 2017"	"2017/07"	631	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Aug., 2017"	"2017/08"	614	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Sep., 2017"	"2017/09"	597	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Oct., 2017"	"2017/10"	659	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Nov., 2017"	"2017/11"	604	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"55-64 years"	"55-64"	"Dec., 2017"	"2017/12"	707	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Jan., 2017"	"2017/01"	985	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Feb., 2017"	"2017/02"	821	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Mar., 2017"	"2017/03"	873	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Apr., 2017"	"2017/04"	891	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"May, 2017"	"2017/05"	860	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Jun., 2017"	"2017/06"	834	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Jul., 2017"	"2017/07"	824	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Aug., 2017"	"2017/08"	792	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Sep., 2017"	"2017/09"	846	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Oct., 2017"	"2017/10"	879	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Nov., 2017"	"2017/11"	881	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"65-74 years"	"65-74"	"Dec., 2017"	"2017/12"	947	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Jan., 2017"	"2017/01"	1078	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Feb., 2017"	"2017/02"	895	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Mar., 2017"	"2017/03"	996	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Apr., 2017"	"2017/04"	950	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"May, 2017"	"2017/05"	906	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Jun., 2017"	"2017/06"	901	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Jul., 2017"	"2017/07"	906	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Aug., 2017"	"2017/08"	899	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Sep., 2017"	"2017/09"	865	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Oct., 2017"	"2017/10"	951	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Nov., 2017"	"2017/11"	925	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"75-84 years"	"75-84"	"Dec., 2017"	"2017/12"	1081	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Jan., 2017"	"2017/01"	1092	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Feb., 2017"	"2017/02"	1010	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Mar., 2017"	"2017/03"	1127	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Apr., 2017"	"2017/04"	1022	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"May, 2017"	"2017/05"	1027	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Jun., 2017"	"2017/06"	901	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Jul., 2017"	"2017/07"	902	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Aug., 2017"	"2017/08"	885	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Sep., 2017"	"2017/09"	927	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Oct., 2017"	"2017/10"	986	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Nov., 2017"	"2017/11"	991	Not Applicable	Not Applicable
	"Michigan"	"26"	"Male"	"M"	"85+ years"	"85+"	"Dec., 2017"	"2017/12"	1115	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"< 1 year"	"1"	"Feb., 2017"	"2017/02"	12	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"< 1 year"	"1"	"Mar., 2017"	"2017/03"	13	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"< 1 year"	"1"	"Apr., 2017"	"2017/04"	22	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"< 1 year"	"1"	"May, 2017"	"2017/05"	15	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"< 1 year"	"1"	"Jun., 2017"	"2017/06"	10	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"< 1 year"	"1"	"Sep., 2017"	"2017/09"	14	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"< 1 year"	"1"	"Oct., 2017"	"2017/10"	15	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"< 1 year"	"1"	"Nov., 2017"	"2017/11"	11	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"< 1 year"	"1"	"Dec., 2017"	"2017/12"	19	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"15-24 years"	"15-24"	"Apr., 2017"	"2017/04"	13	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"15-24 years"	"15-24"	"Jul., 2017"	"2017/07"	10	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"15-24 years"	"15-24"	"Aug., 2017"	"2017/08"	10	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"15-24 years"	"15-24"	"Sep., 2017"	"2017/09"	11	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"15-24 years"	"15-24"	"Oct., 2017"	"2017/10"	12	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Jan., 2017"	"2017/01"	19	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Feb., 2017"	"2017/02"	21	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Mar., 2017"	"2017/03"	19	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Apr., 2017"	"2017/04"	13	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"May, 2017"	"2017/05"	18	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Jun., 2017"	"2017/06"	22	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Jul., 2017"	"2017/07"	15	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Aug., 2017"	"2017/08"	26	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Sep., 2017"	"2017/09"	23	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Nov., 2017"	"2017/11"	26	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"25-34 years"	"25-34"	"Dec., 2017"	"2017/12"	21	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Jan., 2017"	"2017/01"	30	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Feb., 2017"	"2017/02"	23	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Mar., 2017"	"2017/03"	26	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Apr., 2017"	"2017/04"	22	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"May, 2017"	"2017/05"	32	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Jun., 2017"	"2017/06"	22	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Jul., 2017"	"2017/07"	30	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Aug., 2017"	"2017/08"	19	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Sep., 2017"	"2017/09"	45	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Oct., 2017"	"2017/10"	30	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Nov., 2017"	"2017/11"	31	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"35-44 years"	"35-44"	"Dec., 2017"	"2017/12"	34	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"45-54 years"	"45-54"	"Jan., 2017"	"2017/01"	75	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"45-54 years"	"45-54"	"Feb., 2017"	"2017/02"	70	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"45-54 years"	"45-54"	"Mar., 2017"	"2017/03"	59	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"45-54 years"	"45-54"	"Apr., 2017"	"2017/04"	73	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Female"	"F"	"45-54 years"	"45-54"	"May, 2017"	"2017/05"	70	Not Applicable	Not Applicable
